species_id,species_group,species_code,species_name,species_sensitive,species_np,species_type,species_size_min,species_size_max,species_unit,species_category,species_data_quality,species_population,species_conservation,species_isolation,species_global,site_code,year,id_reporte,species_id_type,species_id_unit
10822,B,A076,Gypaetus barbatus,,1.0,p,,,,,,,,,,ES5130009,2023,135,201,
11442,B,A137,Charadrius hiaticula,,,w,48.0,48.0,i,,G,C,B,C,B,ES0000086,2023,135,63,36.0
12329,B,A162,Tringa totanus,,,w,,1.0,i,P,G,D,B,C,C,ES6120002,2023,135,63,36.0
11974,B,A158,Numenius phaeopus,,,c,1.0,5.0,i,,P,D,,,,ES4240005,2023,135,202,36.0
11340,B,A026,Egretta garzetta,,,r,12.0,12.0,p,,G,C,B,C,B,ES0000451,2023,135,62,34.0
12231,B,A259,Anthus spinoletta,,,w,,,,V,DD,D,,,,ES0000069,2023,135,63,
11264,M,1304,Rhinolophus ferrumequinum,,,w,450.0,450.0,i,,G,C,B,C,B,ES4320037,2023,135,63,36.0
12010,F,6149,Pseudochondrostoma polylepis,,,p,,,,C,DD,C,C,B,A,ES4150126,2023,135,201,
11451,M,1303,Rhinolophus hipposideros,,,p,50.0,50.0,i,,M,C,C,C,C,ES4320038,2023,135,201,36.0
11047,B,A359,Fringilla coelebs,,,p,,,,C,DD,C,B,C,C,ES0000201,2023,135,201,
12250,B,A319,Muscicapa striata,,,c,,,,C,DD,D,,,,ES0000069,2023,135,202,
14061,B,A604,Larus michahellis,,,w,,,,P,DD,D,,,,ES6180017,2023,135,63,
4884,P,1550,Genista dorycnifolia,,,p,,,,V,DD,B,A,B,A,ES5310112,2023,135,201,
14061,B,A604,Larus michahellis,,,np,,,,P,,,,,,ES0000535,2023,135,203,
14079,B,A193,Sterna hirundo,,,w,,1.0,i,P,G,C,B,C,C,ES0000025,2023,135,63,36.0
10659,F,6975,Squalius alburnoides,,,p,,,,C,DD,D,C,C,C,ES4310032,2023,135,201,
16256,B,A041,Anser albifrons,,,w,,2.0,i,V,G,D,,,,ES0000359,2023,135,63,36.0
16358,B,A180,Larus genei,,,c,,,,P,DD,D,,,,ESZZ12004,2023,135,202,
11637,M,1355,Lutra lutra,,,p,,,,P,DD,D,B,C,B,ES6170032,2023,135,201,
16356,B,A179,Larus ridibundus,,,w,11.0,50.0,i,,P,C,B,C,B,ES4220015,2023,135,63,36.0
4796,P,1662,Galium viridiflorum,,,p,4500.0,5500.0,i,R,M,A,B,C,B,ES6170004,2023,135,201,36.0
14053,B,A181,Larus audouinii,,,r,126.0,126.0,p,,P,C,B,C,B,ES0000519,2023,135,62,34.0
11484,B,A168,Actitis hypoleucos,,,c,,,,R,DD,C,B,C,C,ES0000118,2023,135,202,
10939,F,5303,Cobitis calderoni,,,p,,,,R,DD,C,C,C,B,ES4180081,2023,135,201,
11120,B,A082,Circus cyaneus,,,w,,,i,P,DD,C,B,C,B,ES0000292,2023,135,63,36.0
12362,B,A302,Sylvia undata,,,p,1001.0,10000.0,i,,G,C,C,C,C,ES0000068,2023,135,201,36.0
11313,B,A078,Gyps fulvus,,,c,,,,P,DD,D,,,,ES2430090,2023,135,202,
11002,I,1083,Lucanus cervus,,,p,,,,P,DD,C,B,C,B,ES2130002,2023,135,201,
11825,B,A164,Tringa nebularia,,,c,4.0,32.0,i,R,G,B,B,C,C,ES4140036,2023,135,202,36.0
11637,M,1355,Lutra lutra,,,p,,,,R,DD,C,B,C,C,ES4190033,2023,135,201,
11733,F,5292,Parachondrostoma miegii,,,p,,25.0,grids1x1,,M,C,C,C,C,ES2410084,2023,135,201,22.0
10755,M,1354,Ursus arctos,,,p,1.0,1.0,i,,G,C,C,A,C,ES0000128,2023,135,201,36.0
11229,B,A224,Caprimulgus europaeus,,,r,,,,R,DD,C,B,C,C,ES0000003,2023,135,62,
11213,I,1084,Osmoderma eremita,,,p,,,,P,DD,D,,,,ES2110009,2023,135,201,
14001,B,A005,Podiceps cristatus,,,r,4.0,20.0,p,P,G,C,B,C,B,ES0000048,2023,135,62,34.0
12169,M,1310,Miniopterus schreibersii,,,w,,,i,P,DD,,,,,ES5234007,2023,135,63,36.0
29856,B,A722,Porphyrio porphyrio porphyrio,,,p,11.0,50.0,p,,M,C,C,C,C,ES0000328,2023,135,201,34.0
10891,B,A031,Ciconia ciconia (W Europe & North-west Africa/Sub-Saharan Africa ; Central & Eastern Europe/Sub-Saharan Africa),,1.0,r,,,,P,M,D,,,,ES0000067,2023,135,62,
10659,F,6975,Squalius alburnoides,,,p,,,,R,DD,D,C,C,C,ES4320037,2023,135,201,
11097,B,A052,Anas crecca,,,c,,,,R,DD,C,C,C,C,ES0000363,2023,135,202,
11054,B,A267,Prunella collaris,,,p,,,,C,DD,C,B,C,C,ES4130003,2023,135,201,
10714,I,1065,Euphydryas aurinia,,,p,1.0,,localities,,P,C,B,C,B,ES2200020,2023,135,201,35.0
12041,B,A029,Ardea purpurea,,,r,16.0,20.0,p,,P,C,B,C,B,ES4240018,2023,135,62,34.0
11803,M,1324,Myotis myotis,,,p,,,,R,DD,D,,,,ES5310101,2023,135,201,
10891,B,A031,Ciconia ciconia (W Europe & North-west Africa/Sub-Saharan Africa ; Central & Eastern Europe/Sub-Saharan Africa),,,w,33.0,88.0,i,P,G,C,B,C,B,ES0000049,2023,135,63,36.0
11750,B,A022,Ixobrychus minutus,,,c,,,,P,DD,D,,,,ES0000537,2023,135,202,
12169,M,1310,Miniopterus schreibersii,,,p,,,,P,DD,C,B,C,B,ES1200006,2023,135,201,
12312,B,A128,Tetrax tetrax,,,w,5.0,10.0,i,P,G,C,B,C,B,ES6130017,2023,135,63,36.0
12175,B,A214,Otus scops,,,r,3.0,7.0,p,,G,C,B,C,B,ES2110014,2023,135,62,34.0
11637,M,1355,Lutra lutra,,,p,,,,C,DD,C,A,B,A,ES1110005,2023,135,201,
14079,B,A193,Sterna hirundo,,,c,25.0,,i,,M,C,B,C,B,ES0000313,2023,135,202,36.0
12136,B,A155,Scolopax rusticola,,,c,,,,P,DD,C,B,C,B,ES0000138,2023,135,202,
20087,M,1349,Tursiops truncatus,,,p,102.0,1970.0,i,,M,C,A,C,C,ESZZ12001,2023,135,201,36.0
79300,I,1092,Austropotamobius pallipes,,,p,3.0,13.0,grids1x1,P,M,C,,C,,ES5130015,2023,135,201,22.0
12340,B,A265,Troglodytes troglodytes,,,p,11.0,50.0,p,,G,D,,,,ES0000221,2023,135,201,34.0
11332,A,1194,Discoglossus galganoi,,,p,,,,P,DD,C,C,C,C,ES6150029,2023,135,201,
11024,B,A081,Circus aeruginosus,,,c,,,,C,DD,D,,,,ES0000084,2023,135,202,
11630,B,A292,Locustella luscinioides,,,r,,,,R,DD,C,B,A,B,ES0000205,2023,135,62,
11733,F,5292,Parachondrostoma miegii,,,p,,14.0,grids1x1,,M,C,C,C,C,ES2410058,2023,135,201,22.0
14061,B,A604,Larus michahellis,,,p,,,,C,DD,D,,,,ES0000518,2023,135,201,
10755,M,1354,Ursus arctos,,,p,1.0,1.0,i,V,,D,,,,ES4190110,2023,135,201,36.0
14084,B,A885,Sternula albifrons,,,c,,,,P,DD,D,,,,ES0000514,2023,135,202,
11047,B,A359,Fringilla coelebs,,,r,594.0,673.0,p,,M,C,,C,,ES5120016,2023,135,62,34.0
10826,M,1323,Myotis bechsteinii,,,p,,,,P,DD,C,C,C,C,ES2130001,2023,135,201,
10699,B,A057,Marmaronetta angustirostris,,,c,,,,P,DD,D,,,,ES0000028,2023,135,202,
79300,I,1092,Austropotamobius pallipes,,,p,,,,R,DD,C,C,B,A,ES4120030,2023,135,201,
11706,B,A293,Acrocephalus melanopogon,,,r,51.0,100.0,p,P,G,B,B,C,B,ES0000234,2023,135,62,34.0
12000,B,A053,Anas platyrhynchos,,,r,624.0,672.0,p,,P,B,B,C,B,ES4250010,2023,135,62,34.0
12356,B,A210,Streptopelia turtur,,,r,,,,C,DD,C,C,C,C,ES0000470,2023,135,62,
11934,B,A208,Columba palumbus,,,c,6.0,10.0,p,V,G,C,B,C,C,ES6310001,2023,135,202,34.0
11887,B,A133,Burhinus oedicnemus,,,p,11.0,50.0,i,P,G,C,B,C,C,ES6110002,2023,135,201,36.0
16259,B,A045,Branta leucopsis (East Greenland/Scotland & Ireland and Svalbard/South-west Scotland and Russia/Germany & Netherlands),,,w,1.0,5.0,i,,G,A,B,B,C,ES0000329,2023,135,63,36.0
11264,M,1304,Rhinolophus ferrumequinum,,,p,,,,P,DD,C,B,C,C,ES6320002,2023,135,201,
12048,B,A084,Circus pygargus,,,c,,,,V,DD,D,,,,ES4110002,2023,135,202,
11779,R,5371,Iberolacerta monticola,,,p,,,,C,DD,C,B,C,B,ES1200056,2023,135,201,
14004,B,A008,Podiceps nigricollis,,,r,,12.0,p,P,G,C,B,C,C,ES0000033,2023,135,62,34.0
10820,M,1308,Barbastella barbastellus,,,np,,,i,V,,,,,,ES6140002,2023,135,203,36.0
12000,B,A053,Anas platyrhynchos,,,w,872.0,4251.0,i,,G,C,A,C,A,ES0000289,2023,135,63,36.0
12362,B,A302,Sylvia undata,,,p,,,,P,DD,C,B,C,B,ES0000067,2023,135,201,
11496,B,A025,Bubulcus ibis,,,w,1.0,100.0,i,P,M,C,C,C,C,ES6180001,2023,135,63,36.0
4179,P,1425,Dryopteris corleyi,,,p,,,,C,DD,A,A,B,A,ES1200042,2023,135,201,
32195,B,A619,Accipiter gentilis gentilis,,,p,3.0,14.0,p,,M,C,,C,,ES5130012,2023,135,201,34.0
12240,B,A141,Pluvialis squatarola,,,c,14.0,14.0,i,C,G,D,,,,ES0000037,2023,135,202,36.0
33031,B,A852,Ardenna gravis,,,c,,,,P,DD,D,,,,ES0000500,2023,135,202,
10752,F,6155,Achondrostoma arcasii,,,p,,,,R,,D,,,,ES5233001,2023,135,201,
14034,B,A392,Phalacrocorax aristotelis desmarestii,,,p,11.0,50.0,p,,G,B,B,C,B,ES0000222,2023,135,201,34.0
11934,B,A208,Columba palumbus,,,p,,,,C,DD,C,B,C,C,ES4130035,2023,135,201,
11637,M,1355,Lutra lutra,,,p,1.0,1.0,grids10x10,,P,C,B,C,B,ES4310019,2023,135,201,47.0
11903,R,1220,Emys orbicularis,,,p,41.0,51.0,i,,G,C,C,C,C,ES2200039,2023,135,201,36.0
11673,F,1095,Petromyzon marinus,,,p,,,,C,DD,C,B,C,B,ES1200030,2023,135,201,
11264,M,1304,Rhinolophus ferrumequinum,,,p,90.0,150.0,i,C,M,C,C,C,A,ES4120025,2023,135,201,36.0
16302,B,A707,Aquila fasciata,,,p,1.0,1.0,p,,G,C,B,B,A,ES0000300,2023,135,201,34.0
11519,B,A169,Arenaria interpres,,,w,4.0,4.0,i,,G,D,,,,ES0000487,2023,135,63,36.0
3876,P,1420,Culcita macrocarpa,,,p,,,,R,DD,C,B,B,B,ES1200001,2023,135,201,
11336,B,A080,Circaetus gallicus,,,r,18.0,24.0,p,,G,C,A,C,A,ES0000267,2023,135,62,34.0
12316,B,A245,Galerida theklae,,,p,,,,V,,D,,,,ES0000471,2023,135,201,
12362,B,A302,Sylvia undata,,,r,,,,C,DD,C,A,C,A,ES2110018,2023,135,62,
80512,P,1857,Narcissus pseudonarcissus subsp. nobilis (Haw.) Schult. & Schult.f.,,,p,1.0,1.0,grids10x10,V,M,C,C,C,C,ES4120089,2023,135,201,47.0
11592,B,A279,Oenanthe leucura,,,c,,,,P,DD,D,,,,ES0000033,2023,135,202,
11398,I,1046,Gomphus graslinii,,,p,,,,P,DD,D,C,C,C,ES4320060,2023,135,201,
11637,M,1355,Lutra lutra,,,p,,,,C,DD,C,C,C,B,ES2410019,2023,135,201,
12286,B,A048,Tadorna tadorna,,,w,37.0,143.0,i,P,G,C,B,C,C,ES0000046,2023,135,63,36.0
10956,B,A304,Sylvia cantillans ([excluding subalpina]),,,r,1330.0,1778.0,p,,M,C,,C,,ES5120007,2023,135,62,34.0
11264,M,1304,Rhinolophus ferrumequinum,,,p,,,,P,DD,C,C,C,C,ES5130016,2023,135,201,
11891,B,A207,Columba oenas,,,p,,,,R,DD,C,C,C,C,ES4140011,2023,135,201,
11024,B,A081,Circus aeruginosus,,,r,18.0,24.0,p,,G,C,B,C,B,ES0000068,2023,135,62,34.0
11903,R,1220,Emys orbicularis,,,p,20.0,20.0,i,,M,C,C,C,C,ES5222005,2023,135,201,36.0
12059,M,1301,Galemys pyrenaicus,,,p,,,,R,DD,C,A,C,A,ES1110003,2023,135,201,
12121,B,A004,Tachybaptus ruficollis,,,w,,1.0,i,P,G,D,,,,ES6160006,2023,135,63,36.0
10750,B,A246,Lullula arborea,,,p,236.0,276.0,p,,M,C,,C,,ES5120016,2023,135,201,34.0
11801,R,1227,Chelonia mydas,,,c,,,,P,DD,C,B,C,B,ES7010022,2023,135,202,
11002,I,1083,Lucanus cervus,,,p,,,,P,DD,C,B,C,B,ES1140015,2023,135,201,
14092,B,A204,Fratercula arctica,,,c,,,,P,DD,D,,,,ES0000500,2023,135,202,
12059,M,1301,Galemys pyrenaicus,,,p,,,,P,DD,C,B,C,B,ES1130007,2023,135,201,
11496,B,A025,Bubulcus ibis,,,w,300.0,600.0,i,C,G,D,,,,ES0000038,2023,135,63,36.0
12059,M,1301,Galemys pyrenaicus,,,p,,,,C,DD,C,B,C,B,ES1140013,2023,135,201,
11637,M,1355,Lutra lutra,,,p,,,,C,DD,C,C,C,B,ES4130065,2023,135,201,
10970,R,1224,Caretta caretta,,,c,,,,P,DD,C,C,C,C,ES7020116,2023,135,202,
12000,B,A053,Anas platyrhynchos,,,w,106.0,200.0,i,,G,C,C,C,C,ES0000326,2023,135,63,36.0
12262,B,A099,Falco subbuteo,,,r,,,,V,DD,D,,,,ES4250013,2023,135,62,
10958,M,1316,Myotis capaccinii,,,p,1.0,1.0,grids10x10,P,P,C,,C,,ES5120012,2023,135,201,47.0
16302,B,A707,Aquila fasciata,,1.0,p,,,,,,,,,,ES0000360,2023,135,201,
11887,B,A133,Burhinus oedicnemus,,,p,,,,C,DD,C,A,C,A,ES0000231,2023,135,201,
11102,B,A244,Galerida cristata,,,p,,,,P,DD,D,,,,ES0000140,2023,135,201,
11230,M,1305,Rhinolophus euryale,,,p,1.0,1.0,grids10x10,P,P,C,,C,,ES5120015,2023,135,201,47.0
11011,B,A054,Anas acuta,,,w,,6.0,i,P,G,D,B,C,C,ES0000046,2023,135,63,36.0
11963,B,A103,Falco peregrinus ([including pelegrinoides]),,,r,5.0,5.0,p,,G,C,A,C,A,ES0000244,2023,135,62,34.0
11890,B,A277,Oenanthe oenanthe ([excluding seebohmi]),,,r,,,,P,DD,C,B,C,B,ES0000269,2023,135,62,
10866,M,1307,Myotis blythii,,,p,1.0,1.0,grids10x10,P,P,C,,C,,ES5110018,2023,135,201,47.0
11890,B,A277,Oenanthe oenanthe ([excluding seebohmi]),,,r,,,,C,DD,C,B,C,C,ES0000115,2023,135,62,
12321,B,A096,Falco tinnunculus,,,w,101.0,250.0,i,C,G,C,A,C,A,ES0000143,2023,135,63,36.0
12326,B,A233,Jynx torquilla,,,c,,,,C,DD,D,,,,ES0000234,2023,135,202,
10917,B,A215,Bubo bubo,,,p,,,,P,DD,C,,C,,ES5120007,2023,135,201,
11434,R,1217,Testudo hermanni,,,r,,,,P,DD,C,A,C,A,ES5310118,2023,135,62,
12124,B,A058,Netta rufina,,,c,31.0,31.0,i,,G,C,C,C,C,ES0000408,2023,135,202,36.0
11870,B,A023,Nycticorax nycticorax,,,c,,,,V,DD,D,,,,ES2110018,2023,135,202,
14061,B,A604,Larus michahellis,,,r,850.0,1000.0,p,,G,C,B,C,B,ES0000221,2023,135,62,34.0
16358,B,A180,Larus genei,,,w,3.0,43.0,i,P,G,C,B,C,C,ES0000048,2023,135,63,36.0
11484,B,A168,Actitis hypoleucos,,,w,,,,P,DD,C,B,C,B,ES0000195,2023,135,63,
16422,B,A473,Periparus ater,,,p,1155.0,1316.0,p,,M,C,,C,,ES5130009,2023,135,201,34.0
11094,B,A113,Coturnix coturnix,,,r,11.0,50.0,p,,G,C,B,C,B,ES0000081,2023,135,62,34.0
10956,B,A304,Sylvia cantillans ([excluding subalpina]),,,c,,,,C,DD,D,,,,ES0000221,2023,135,202,
11637,M,1355,Lutra lutra,,,p,,,,P,DD,D,,,,ES4320070,2023,135,201,
10866,M,1307,Myotis blythii,,,p,1.0,1.0,grids10x10,P,P,C,,C,,ES5110015,2023,135,201,47.0
12325,B,A276,Saxicola torquatus,,,p,,,,C,DD,C,B,C,C,ES4130003,2023,135,201,
32209,B,A683,Phalacrocorax carbo carbo,,,w,25.0,25.0,i,,G,C,B,C,B,ES0000373,2023,135,63,36.0
12243,B,A021,Botaurus stellaris,,,p,5.0,5.0,p,,G,C,B,C,A,ES0000294,2023,135,201,34.0
11627,M,1352,Canis lupus,,,np,,,,C,,,,,,ES1200012,2023,135,203,
11961,B,A077,Neophron percnopterus,,,r,,,,C,DD,C,A,B,C,ES0000143,2023,135,62,
11120,B,A082,Circus cyaneus,,,p,,,,R,DD,C,C,C,C,ES0000206,2023,135,201,
11024,B,A081,Circus aeruginosus,,,w,,,,P,DD,C,B,C,B,ES0000537,2023,135,63,
14073,B,A894,Hydroprogne caspia,,,c,5.0,10.0,i,R,M,D,,,,ES0000144,2023,135,202,36.0
11229,B,A224,Caprimulgus europaeus,,,r,,,,P,DD,C,B,C,B,ES0000279,2023,135,62,
11934,B,A208,Columba palumbus,,,p,,,,C,DD,C,B,C,B,ES1200008,2023,135,201,
14001,B,A005,Podiceps cristatus,,,p,7.0,10.0,p,,G,C,B,C,B,ES0000265,2023,135,201,34.0
14001,B,A005,Podiceps cristatus,,,w,2.0,15.0,i,,G,C,C,C,C,ES0000356,2023,135,63,36.0
10664,B,A138,Charadrius alexandrinus,,,w,206.0,206.0,i,,G,D,,,,ES0000037,2023,135,63,36.0
11959,B,A092,Hieraaetus pennatus,,,r,1.0,6.0,p,,M,C,,C,,ES5130003,2023,135,62,34.0
23748,B,A773,Ardea alba,,,w,,2.0,i,,G,D,,,,ES0000135,2023,135,63,36.0
11451,M,1303,Rhinolophus hipposideros,,,p,,,,P,DD,C,B,C,B,ES4210008,2023,135,201,
11442,B,A137,Charadrius hiaticula,,,c,,,,C,DD,D,,,,ES0000233,2023,135,202,
33013,B,A857,Spatula clypeata,,,c,,,,C,DD,C,B,C,B,ES0000216,2023,135,202,
11891,B,A207,Columba oenas,,,r,,,,P,DD,C,B,C,B,ES0000165,2023,135,62,
11102,B,A244,Galerida cristata,,,p,,,,P,DD,D,,,,ES0000048,2023,135,201,
12014,B,A119,Porzana porzana,,,c,,,,V,DD,D,,,,ES0000201,2023,135,202,
16356,B,A179,Larus ridibundus,,,w,1.0,5.0,i,,G,C,C,C,C,ES0000396,2023,135,63,36.0
11421,B,A094,Pandion haliaetus,,,w,4.0,,i,P,G,B,B,C,A,ES6150003,2023,135,63,36.0
12362,B,A302,Sylvia undata,,1.0,p,,,,,,,,,,ES5120002,2023,135,201,
79300,I,1092,Austropotamobius pallipes,,,p,2.0,2.0,grids1x1,,G,C,B,A,B,ES5233009,2023,135,201,22.0
11737,B,A074,Milvus milvus,,,w,,,,R,DD,D,C,C,C,ES0000371,2023,135,63,
14084,B,A885,Sternula albifrons,,,c,,,,R,DD,D,,,,ES0000084,2023,135,202,
32209,B,A683,Phalacrocorax carbo carbo,,,c,,,,P,DD,D,,,,ESZZ12004,2023,135,202,
11476,B,A379,Emberiza hortulana,,,r,,,,R,DD,C,C,C,C,ES0000357,2023,135,62,
11094,B,A113,Coturnix coturnix,,,r,,,,R,DD,C,C,C,C,ES4170013,2023,135,62,
11229,B,A224,Caprimulgus europaeus,,,r,,,,C,DD,C,B,C,C,ES4140011,2023,135,62,
12112,B,A275,Saxicola rubetra,,,c,,,,P,DD,C,C,C,C,ES0000299,2023,135,202,
23748,B,A773,Ardea alba,,,w,12.0,12.0,i,,G,C,,C,,ES5110013,2023,135,63,36.0
10896,B,A028,Ardea cinerea,,,w,15.0,25.0,i,,G,C,,C,,ES5110005,2023,135,63,36.0
12081,B,A024,Ardeola ralloides,,,r,11.0,11.0,p,,G,B,B,C,B,ES0000451,2023,135,62,34.0
11339,B,A231,Coracias garrulus,,,w,150.0,150.0,i,P,G,C,B,C,B,ES0000024,2023,135,63,36.0
11963,B,A103,Falco peregrinus ([including pelegrinoides]),,,p,1.0,1.0,p,P,G,D,B,C,B,ES6160006,2023,135,201,34.0
20087,M,1349,Tursiops truncatus,,,p,30.0,50.0,i,,G,C,B,C,C,ES6120032,2023,135,201,36.0
10733,B,A335,Certhia brachydactyla,,,p,216.0,260.0,p,,M,C,,C,,ES5120015,2023,135,201,34.0
16433,B,A360,Fringilla montifringilla,,,w,,,,P,DD,D,,,,ES0000327,2023,135,63,
14084,B,A885,Sternula albifrons,,,c,,,,P,DD,D,,,,ES0000034,2023,135,202,
11230,M,1305,Rhinolophus euryale,,,p,2.0,2.0,i,,G,C,C,C,C,ES2430127,2023,135,201,36.0
12312,B,A128,Tetrax tetrax,,,c,,,,P,DD,C,C,C,C,ES0000136,2023,135,202,
12326,B,A233,Jynx torquilla,,,r,,,,C,DD,C,B,C,C,ES0000208,2023,135,62,
12429,F,6162,Pseudochondrostoma willkommii,,,p,360.0,360.0,grids1x1,,P,C,C,C,C,ES4310010,2023,135,201,22.0
11885,B,A165,Tringa ochropus,,,c,,,,R,DD,C,B,C,C,ES4160048,2023,135,202,
11336,B,A080,Circaetus gallicus,,,r,,,i,P,DD,C,B,C,C,ES0000288,2023,135,62,36.0
12356,B,A210,Streptopelia turtur,,,r,,,,P,DD,,,,,ES0000543,2023,135,62,
11047,B,A359,Fringilla coelebs,,,p,,,,P,DD,D,,,,ES0000035,2023,135,201,
11637,M,1355,Lutra lutra,,,p,,,,P,DD,D,,,,ES6150014,2023,135,201,
16356,B,A179,Larus ridibundus,,,w,10.0,26.0,i,,G,C,C,C,C,ES0000330,2023,135,63,36.0
12155,B,A280,Monticola saxatilis,,,r,,,,P,DD,C,A,C,A,ES0000279,2023,135,62,
11332,A,1194,Discoglossus galganoi,,,p,,,,C,DD,C,B,C,A,ES4180081,2023,135,201,
11803,M,1324,Myotis myotis,,,r,500.0,1500.0,i,C,M,C,B,C,A,ES4160043,2023,135,62,36.0
11014,B,A405,Aquila adalberti,,,c,,,,P,DD,D,,,,ES0000049,2023,135,202,
11094,B,A113,Coturnix coturnix,,,w,,,,V,DD,C,C,C,C,ES0000230,2023,135,63,
11735,B,A073,Milvus migrans,,,r,11.0,50.0,p,,M,C,C,C,C,ES0000427,2023,135,62,34.0
11211,B,A232,Upupa epops,,,p,,,,P,DD,D,,,,ES6140004,2023,135,201,
16302,B,A707,Aquila fasciata,,,p,1.0,1.0,p,,G,C,,B,,ES5110010,2023,135,201,34.0
11230,M,1305,Rhinolophus euryale,,,p,,,,P,DD,C,B,C,B,ES1300005,2023,135,201,
9455,P,1426,Woodwardia radicans,,,p,,,,P,DD,C,B,B,B,ES1200016,2023,135,201,
5984,P,1717,Linaria tursica,,,p,,,,P,DD,D,,,,ES6150013,2023,135,201,
12362,B,A302,Sylvia undata,,,p,,,i,P,DD,C,B,C,B,ES0000297,2023,135,201,36.0
11024,B,A081,Circus aeruginosus,,,p,7.0,7.0,p,C,G,C,B,C,B,ES4180017,2023,135,201,34.0
12250,B,A319,Muscicapa striata,,,r,11.0,50.0,p,,G,C,A,C,A,ES5310023,2023,135,62,34.0
11336,B,A080,Circaetus gallicus,,,r,70.0,85.0,p,,P,B,B,C,B,ES4240016,2023,135,62,34.0
12065,B,A346,Pyrrhocorax pyrrhocorax,,,p,,,,P,DD,C,A,C,A,ES0000015,2023,135,201,
11273,B,A222,Asio flammeus,,,w,,,,V,DD,D,,,,ES0000115,2023,135,63,
10866,M,1307,Myotis blythii,,,p,,,,P,DD,C,B,C,B,ES6200019,2023,135,201,
12325,B,A276,Saxicola torquatus,,,p,,,,C,DD,C,B,C,C,ES4110086,2023,135,201,
12121,B,A004,Tachybaptus ruficollis,,,r,1.0,5.0,p,,G,C,C,C,C,ES0000328,2023,135,62,34.0
10659,F,6975,Squalius alburnoides,,,p,,,,R,DD,D,C,C,C,ES4310063,2023,135,201,
29856,B,A722,Porphyrio porphyrio porphyrio,,,p,,,,R,DD,D,,,,ES6180017,2023,135,201,
12250,B,A319,Muscicapa striata,,,r,200.0,748.0,p,,M,C,,C,,ES0000019,2023,135,62,34.0
20087,M,1349,Tursiops truncatus,,,p,36.0,36.0,i,,G,D,,A,,ES0000242,2023,135,201,36.0
10714,I,1065,Euphydryas aurinia,,,p,,20.0,grids10x10,,P,C,B,C,B,ES3110002,2023,135,201,47.0
12389,P,6216,Hamatocaulis vernicosus,,,p,,100.0,area,V,M,B,C,A,B,ES4120092,2023,135,201,9.0
14057,B,A183,Larus fuscus,,,w,51.0,100.0,i,,M,C,C,C,C,ES0000369,2023,135,63,36.0
11060,F,6168,Luciobarbus comizo,,,p,139.0,139.0,grids1x1,,P,C,B,C,B,ES0000068,2023,135,201,22.0
11273,B,A222,Asio flammeus,,,c,2.0,3.0,i,,M,C,C,C,C,ES0000069,2023,135,202,36.0
11060,F,6168,Luciobarbus comizo,,1.0,p,,,,P,G,D,,,,ES4320038,2023,135,201,
11600,B,A156,Limosa limosa,,,c,,,,R,DD,D,,,,ES0000272,2023,135,202,
11476,B,A379,Emberiza hortulana,,,c,,,,V,DD,D,,,,ES0000201,2023,135,202,
11496,B,A025,Bubulcus ibis,,,w,,1430.0,i,,G,D,,,,ES0000484,2023,135,63,36.0
11637,M,1355,Lutra lutra,,,p,,,,C,DD,C,B,C,C,ES4120092,2023,135,201,
12326,B,A233,Jynx torquilla,,,r,,,,R,DD,C,B,C,C,ES0000204,2023,135,62,
11002,I,1083,Lucanus cervus,,,p,,,,C,DD,C,B,C,C,ES4130037,2023,135,201,
11934,B,A208,Columba palumbus,,,p,,,,C,DD,C,B,C,C,ES0000217,2023,135,201,
12321,B,A096,Falco tinnunculus,,,r,,,,C,DD,D,,,,ES0000371,2023,135,62,
11055,B,A338,Lanius collurio,,,r,,,,R,DD,C,B,B,C,ES0000189,2023,135,62,
12312,B,A128,Tetrax tetrax,,,p,60.0,60.0,cmales,C,M,C,C,C,A,ES0000357,2023,135,201,40.0
14031,B,A016,Morus bassanus,,,w,8364.0,17274.0,i,,M,C,B,C,A,ES0000500,2023,135,63,36.0
12065,B,A346,Pyrrhocorax pyrrhocorax,,,p,,,,P,DD,D,,,,ES0000127,2023,135,201,
14066,B,A187,Larus marinus,,,w,,,,V,DD,D,,,,ES0000197,2023,135,63,
11264,M,1304,Rhinolophus ferrumequinum,,,p,,,,P,DD,D,,,,ES2200015,2023,135,201,
11735,B,A073,Milvus migrans,,,r,,,i,R,DD,C,B,C,B,ES0000539,2023,135,62,36.0
11745,B,A145,Calidris minuta,,,c,500000.0,500000.0,i,P,G,A,B,C,B,ES0000024,2023,135,202,36.0
11589,B,A071,Oxyura leucocephala,,,c,1.0,118.0,i,P,M,B,C,C,A,ES6180003,2023,135,202,36.0
10887,B,A123,Gallinula chloropus,,,p,10000.0,10000.0,p,P,M,A,B,C,B,ES0000024,2023,135,201,34.0
11977,B,A274,Phoenicurus phoenicurus,,,r,,,,R,DD,C,C,C,C,ES0000184,2023,135,62,
11072,B,A303,Sylvia conspicillata,,,p,,,,P,DD,D,,,,ES0000048,2023,135,201,
11637,M,1355,Lutra lutra,,,p,1.0,2.0,grids1x1,P,M,C,,C,,ES5140017,2023,135,201,22.0
10664,B,A138,Charadrius alexandrinus,,,r,3.0,20.0,p,P,G,C,B,C,B,ES0000033,2023,135,62,34.0
11274,B,A260,Motacilla flava ([excluding tschutschensis]),,,w,,,,P,DD,,,,,ES6150005,2023,135,63,
