,other_species_id,other_species_group,other_species_code,other_species_name,other_species_sensitive,other_species_np,other_species_size_min,other_species_size_max,other_species_unit,other_species_category,other_species_motivation,site_code,year,id_reporte,other_species_type,other_species_id_type,other_species_id_unit
2330,11807,B,A290,Locustella naevia,,,1.0,5.0,i,,D,ES0000400,2023,135,np,203,36.0
2331,11807,B,A290,Locustella naevia,,,,,,C,,ES4140036,2023,135,c,202,
2332,11813,P,,Ricciocarpos natans (L.) Corda,,,,,,,B,ES0000451,2023,135,np,203,
2333,11814,M,1317,Pipistrellus nathusii,,,,,,C,"A,IV",ES0000173,2023,135,np,203,
2334,11815,R,,"Natrix natrix (Linnaeus, 1758)",,,,,,P,A,ES0000001,2023,135,np,203,
2335,11816,M,1322,Myotis nattereri,,,1.0,1.0,grids10x10,P,IV,ES5110008,2023,135,np,203,47.0
2336,11818,I,,Maculinea nausithous,,1.0,,,,,,ES4230014,2023,135,p,201,
2337,11818,I,,Maculinea nausithous,,,,,,P,,ES0000164,2023,135,r,62,
2338,11818,I,1061,Maculinea nausithous,,,,,,P,,ES0000198,2023,135,p,201,
2339,11820,I,,"Pyrenaearia navasi (Fagot, 1907)",,,,,,P,"A,B,D",ES0000297,2023,135,np,203,
2340,11849,B,A086,Accipiter nisus,,,1.0,10.0,i,R,C,ES0000197,2023,135,np,203,36.0
2341,11849,B,A086,Accipiter nisus,,,,,,C,,ES0000003,2023,135,p,201,
2342,11856,M,,"Chionomys nivalis (Martins, 1842)",,,,,,P,D,ES0000437,2023,135,np,203,
2343,11857,M,,"Mustela nivalis Linnaeus, 1766",,,,,,C,"C,D",ES0000164,2023,135,np,203,
2344,11858,B,A358,Montifringilla nivalis,,,30.0,60.0,i,,D,ES1200009,2023,135,np,203,36.0
2345,11861,B,A218,Athene noctua,,,200.0,200.0,i,P,"A,C",ES0000024,2023,135,np,203,36.0
2346,11862,M,1312,Nyctalus noctula,,,,,,P,"A,IV",ES6150007,2023,135,np,203,
2347,11878,A,1191,Alytes obstetricans,,,-1.0,,i,,"A,C,D,IV",ES0000293,2023,135,np,203,36.0
2348,11882,M,,"Talpa occidentalis Cabrera, 1907",,,,,,P,B,ES1140001,2023,135,np,203,
2349,11884,R,1274,Chalcides ocellatus,,,,,,,"A,C",ES6300001,2023,135,np,203,
2350,11886,B,A273,Phoenicurus ochruros,,,8.0,8.0,i,,C,ES0000037,2023,135,np,203,36.0
2351,11886,B,A273,Phoenicurus ochruros,,,,,,C,,ES0000003,2023,135,r,62,
2352,11886,B,A273,Phoenicurus ochruros,,,,,,C,,ES0000004,2023,135,p,201,
2353,11903,R,,Emys orbicularis,,,1.0,1.0,grids1x1,,,ES0000072,2023,135,p,201,22.0
2354,11903,R,1220,Emys orbicularis,1.0,,,1.0,i,V,,ES0000144,2023,135,c,202,36.0
2355,11903,R,1220,Emys orbicularis,,,1.0,3.0,grids10x10,,,ES0000324,2023,135,p,201,47.0
2356,11906,F,,Iberochondrostoma oretanum,,,,,,V,,ES0000090,2023,135,p,201,
2357,11911,B,A337,Oriolus oriolus,,,1.0,5.0,p,,D,ES0000324,2023,135,np,203,34.0
2358,11911,B,A337,Oriolus oriolus,,,,,,C,,ES0000007,2023,135,r,62,
2359,11921,B,A221,Asio otus,,,1.0,3.0,p,,C,ES0000038,2023,135,np,203,34.0
2360,11921,B,A221,Asio otus,,,,,,R,,ES0000003,2023,135,p,201,
2361,11925,F,,Squalius palaciosi,,1.0,,,,V,,ES6160006,2023,135,p,201,
2362,11925,F,,Squalius palaciosi,,,,,,P,D,ES0000035,2023,135,np,203,
2363,11930,B,A227,Apus pallidus,,,1.0,5.0,p,,D,ES0000072,2023,135,np,203,34.0
2364,11930,B,A227,Apus pallidus,,,,,,C,,ES4150005,2023,135,r,62,
2365,11931,F,,Cobitis paludica,,1.0,,,,,,ES4210001,2023,135,p,201,
2366,11931,F,5302,Cobitis paludica,,1.0,,,,P,,ES0000324,2023,135,p,201,
2367,11941,R,,"Chalcides parallelus (Doumergue, 1901)",,,,,,,"A,C",ES6300001,2023,135,np,203,
2368,11943,M,,Lynx pardinus,,1.0,,,,V,,ES0000369,2023,135,p,201,
2369,11943,M,,Lynx pardinus,,,,,,P,,ES0000024,2023,135,r,62,
2370,11943,M,,Lynx pardinus,,,,,,P,,ES6150003,2023,135,c,202,
2371,11943,M,1362,Lynx pardinus,,1.0,,,,,,ES0000355,2023,135,p,201,
2372,11952,I,1050,Saga pedo,,,-1.0,,i,,"A,D,IV",ES0000295,2023,135,np,203,36.0
2373,11956,I,,"Melanopsis penchinati Bourguignat, 1868",,,-1.0,,i,,"A,B,D",ES2430104,2023,135,np,203,36.0
2374,11964,A,6945,Pelophylax perezi,,,,,,C,"C,V",ES0000090,2023,135,np,203,
2375,11973,B,A357,Petronia petronia,,,,,,C,"A,C",ES0000199,2023,135,np,203,
2376,11976,B,A285,Turdus philomelos,,,8.0,8.0,grids1x1,,D,ES0000022,2023,135,np,203,22.0
2377,11976,B,A285,Turdus philomelos,,,,,,C,,ES0000003,2023,135,p,201,
2378,11976,B,A285,Turdus philomelos,,,,,,C,,ES0000185,2023,135,c,202,
2379,11981,B,A343,Pica pica,,,,,,C,D,ES0000196,2023,135,np,203,
2380,11985,A,1189,Discoglossus pictus,,,,,,C,B,ES0000197,2023,135,np,203,
2381,11986,I,,"Leptopterna pilosa Reuter, 1880",,,,,,V,"A,B",ES4160109,2023,135,np,203,
2382,11991,M,1309,Pipistrellus pipistrellus,,,1.0,2.0,grids1x1,P,IV,ES5130018,2023,135,np,203,22.0
2383,11995,R,,Podarcis pityusensis,,,,,,C,,ES0000078,2023,135,p,201,
2384,11995,R,,Podarcis pityusensis,,,,,,,,ES5310024,2023,135,r,62,
2385,11995,R,,Podarcis pityusensis,,,,,,,,ES5310024,2023,135,w,63,
2386,11999,I,,"Platypygius platypygius (Pantel, 1886)",,,,,,R,A,ES4140136,2023,135,np,203,
2387,12006,I,,"Steropleurus politus (Bolívar, 1901)",,,,,,P,D,ES0000035,2023,135,np,203,
2388,12009,B,A300,Hippolais polyglotta,,,6.0,10.0,p,,D,ES0000069,2023,135,np,203,34.0
2389,12009,B,A300,Hippolais polyglotta,,,,,,C,,ES0000003,2023,135,r,62,
2390,12010,F,,Pseudochondrostoma polylepis,,1.0,,,,,,ES0000169,2023,135,p,201,
2391,12010,F,6149,Pseudochondrostoma polylepis,,1.0,,,,P,,ES0000324,2023,135,p,201,
2392,12017,I,,"Melanopsis praemorsa (Linnaeus, 1758)",,,,,,C,D,ES2430105,2023,135,np,203,
2393,12018,I,,"Brachytron pratense (Müller, 1764)",,,,,,P,A,ES0000144,2023,135,np,203,
2394,12022,I,,"Chazara prieuri (Pierret, 1837)",,,,,,V,D,ES4230013,2023,135,np,203,
2395,12023,I,1076,Proserpinus proserpina,,,3.0,30.0,i,C,IV,ES2110014,2023,135,np,203,36.0
2396,12025,R,,"Chalcides pseudostriatus Caputo, 1993",,,,,,R,B,ES6310001,2023,135,np,203,
2397,12035,I,,"Silphotrupes punctatissimus (Chevrolat, 1840)",,,,,,R,"A,B",ES4130010,2023,135,np,203,
2398,12047,M,1358,Mustela putorius,,,1.0,1.0,grids10x10,P,"D,V",ES5110009,2023,135,np,203,47.0
2399,12050,M,5009,Pipistrellus pygmaeus,,,1.0,1.0,i,V,"C,D,IV",ES2110014,2023,135,np,203,36.0
2400,12051,A,5896,Triturus pygmaeus,,,,,,C,A,ES4310004,2023,135,np,203,
2401,12054,M,5178,Rupicapra pyrenaica,,,20.0,40.0,i,,D,ES1200002,2023,135,np,203,36.0
2402,12055,M,1368,Capra pyrenaica,,,1.0,1.0,grids10x10,P,V,ES5110018,2023,135,np,203,47.0
2403,12056,A,5813,Rana pyrenaica,1.0,,1.0,1.0,localities,V,"A,B,C",ES0000277,2023,135,np,203,35.0
2404,12059,M,,Galemys pyrenaicus,,1.0,,,,,,ES0000116,2023,135,p,201,
2405,12059,M,1301,Galemys pyrenaicus,,,2.0,3.0,length,,,ES0000483,2023,135,p,201,45.0
2406,12060,F,,"Squalius pyrenaicus (Günther, 1868)",,,,,,C,"A,B,C",ES4240018,2023,135,np,203,
2407,12067,B,A372,Pyrrhula pyrrhula,,,251.0,500.0,i,,D,ES4320039,2023,135,np,203,36.0
2408,12067,B,A372,Pyrrhula pyrrhula,,,,,,C,,ES0000003,2023,135,p,201,
2409,12067,B,A372,Pyrrhula pyrrhula,,,,,,R,,ES0000007,2023,135,w,63,
2410,12074,M,,"Eliomys quercinus (Linnaeus, 1766)",,,,,,R,C,ES4230013,2023,135,np,203,
2411,12079,I,,Elona quimperiana,,,1.0,,localities,,,ES0000122,2023,135,p,201,35.0
2412,12079,I,1007,Elona quimperiana,,,,,,C,,ES0000374,2023,135,p,201,
2413,12088,B,A317,Regulus regulus,,,51.0,100.0,i,,D,ES0000421,2023,135,np,203,36.0
2414,12088,B,A317,Regulus regulus,,,,,,C,,ES0000003,2023,135,p,201,
2415,12088,B,A317,Regulus regulus,,,,,,C,,ES0000184,2023,135,w,63,
2416,12089,I,,"Bombus reinigiellus (Rasmont, 1983)",,,,,,P,B,ES6140004,2023,135,np,203,
2417,12106,I,,"Coscinia romeii Sagarra, 1924",,,,,,P,D,ES0000119,2023,135,np,203,
2418,12111,B,A269,Erithacus rubecula,,,37.0,37.0,i,,C,ES0000037,2023,135,np,203,36.0
2419,12111,B,A269,Erithacus rubecula,,,,,,C,,ES0000003,2023,135,p,201,
2420,12111,B,A269,Erithacus rubecula,,,,,,C,,ES0000004,2023,135,w,63,
2421,12111,B,A269,Erithacus rubecula,,,,,,C,,ES0000201,2023,135,c,202,
2422,12114,B,A110,Alectoris rufa,,,20.0,,p,,C,ES1200001,2023,135,np,203,34.0
2423,12129,I,,"Mimela rugatipennis (Graëlls, 1849)",,,,,,P,B,ES4320038,2023,135,np,203,
2424,12131,B,A250,Ptyonoprogne rupestris,,,1.0,10.0,p,,D,ES0000069,2023,135,np,203,34.0
2425,12131,B,A250,Ptyonoprogne rupestris,,,,,,C,,ES0000003,2023,135,r,62,
2426,12131,B,A250,Ptyonoprogne rupestris,,,,,,C,,ES0000118,2023,135,p,201,
2427,12133,M,,"Crocidura russula (Hermann, 1780)",,,,,,C,C,ES6310001,2023,135,np,203,
2428,12134,B,A251,Hirundo rustica,,,1.0,5.0,i,,D,ES0000424,2023,135,np,203,36.0
2429,12134,B,A251,Hirundo rustica,,,,,,C,,ES0000003,2023,135,r,62,
2430,12141,A,,"Salamandra salamandra (Linnaeus, 1758)",,,,,,P,A,ES0000376,2023,135,np,203,
2431,12142,F,,Salmo salar,,,,,,C,,ES0000317,2023,135,r,62,
2432,12142,F,,Salmo salar,,,,,,C,,ES0000319,2023,135,p,201,
2433,12142,F,,Salmo salar,,,,,,C,,ES1200016,2023,135,c,202,
2434,12142,F,1106,Salmo salar,,,50.0,,i,,,ES0000373,2023,135,r,62,36.0
2435,12142,F,1106,Salmo salar,,,251.0,500.0,i,C,,ES0000243,2023,135,c,202,36.0
2436,12142,F,1106,Salmo salar,,,,,,P,,ES0000143,2023,135,p,201,
2437,12151,M,,"Arvicola sapidus Miller, 1908",,,,,,C,"A,B,D",ES4230013,2023,135,np,203,
2438,12154,M,5365,Hypsugo savii,,,1.0,2.0,grids1x1,P,IV,ES5130018,2023,135,np,203,22.0
2439,12163,B,A381,Emberiza schoeniclus,,,2.0,,p,,A,ES0000176,2023,135,np,203,34.0
2440,12163,B,A381,Emberiza schoeniclus,,,,,,C,,ES0000194,2023,135,w,63,
2441,12164,B,,Emberiza schoeniclus subsp. witherbyi,,,15.0,50.0,p,,A,ES0000038,2023,135,np,203,34.0
2442,12168,R,,Lacerta schreiberi,,,11.0,11.0,grids1x1,,,ES4320039,2023,135,p,201,22.0
2443,12168,R,1259,Lacerta schreiberi,1.0,,,,,V,,ES0000144,2023,135,p,201,
2444,12169,M,,Miniopterus schreibersii,,1.0,,,,,,ES0000022,2023,135,p,201,
2445,12169,M,,Miniopterus schreibersii,,,1.0,,i,P,,ES0000032,2023,135,w,63,36.0
2446,12169,M,,Miniopterus schreibersii,,,6.0,,i,P,,ES6140004,2023,135,r,62,36.0
2447,12169,M,,Miniopterus schreibersii,,,20.0,279.0,i,,,ES0000165,2023,135,c,202,36.0
2448,12169,M,1310,Miniopterus schreibersii,,,50.0,50.0,i,,,ES0000370,2023,135,c,202,36.0
2449,12169,M,1310,Miniopterus schreibersii,,,50.0,100.0,i,,,ES0000454,2023,135,r,62,36.0
2450,12169,M,1310,Miniopterus schreibersii,,,150.0,,i,,,ES0000257,2023,135,p,201,36.0
2451,12169,M,1310,Miniopterus schreibersii,,,200.0,200.0,i,,,ES0000212,2023,135,w,63,36.0
2452,12170,I,,"Milesiana schuelei (Boeters, 1981)",,,,,,P,B,ES6140006,2023,135,np,203,
2453,12171,B,A297,Acrocephalus scirpaceus,,,1.0,5.0,p,,D,ES0000069,2023,135,np,203,34.0
2454,12171,B,A297,Acrocephalus scirpaceus,,,,,,C,,ES0000004,2023,135,r,62,
2455,12172,I,,"Coenagrion scitulum (Rambur, 1842)",,,,,,C,A,ES0000369,2023,135,np,203,
2456,12174,F,5286,Luciobarbus sclateri,,,,,,C,"B,C,V",ES0000090,2023,135,np,203,
2457,12178,M,,"Sus scrofa Linnaeus, 1758",,,,,,C,D,ES0000054,2023,135,np,203,
2458,12190,B,A341,Lanius senator,,,1.0,1500.0,i,P,"A,C",ES0000046,2023,135,np,203,36.0
2459,12190,B,A341,Lanius senator,,,,,,C,,ES0000007,2023,135,r,62,
2460,12192,B,,"Tchagra senegalus (Linnaeus, 1766)",,,,,,V,D,ES6310001,2023,135,np,203,
2461,12193,R,1297,Vipera seoanei,,,,,,C,B,ES0000054,2023,135,np,203,
2462,12196,B,A361,Serinus serinus,,,11.0,50.0,i,C,C,ES0000197,2023,135,np,203,36.0
2463,12196,B,A361,Serinus serinus,,,,,,C,,ES0000003,2023,135,r,62,
2464,12196,B,A361,Serinus serinus,,,,,,C,,ES0000004,2023,135,p,201,
2465,12197,M,1327,Eptesicus serotinus,,,1.0,3.0,grids1x1,P,IV,ES5130018,2023,135,np,203,22.0
2466,12210,I,,"Pyrgus sidae (Esper, 1784)",,,,,,V,A,ES4110002,2023,135,np,203,
2467,12214,M,1363,Felis silvestris,,,1.0,1.0,grids10x10,P,IV,ES5120007,2023,135,np,203,47.0
2468,12226,B,A281,Monticola solitarius,,,3.0,3.0,p,P,"C,D",ES0000053,2023,135,np,203,34.0
2469,12226,B,A281,Monticola solitarius,,,,,,C,,ES0000007,2023,135,r,62,
2470,12226,B,A281,Monticola solitarius,,,,,,C,,ES0000010,2023,135,p,201,
2471,12228,I,,"Caliprobola speciosa (Rossi, 1790)",,,,,,V,A,ES4130003,2023,135,np,203,
2472,12236,I,,Macromia splendens,,,1.0,1.0,grids10x10,P,,ES5140003,2023,135,p,201,47.0
2473,12236,I,1036,Macromia splendens,,,,,,C,,ES0000376,2023,135,p,201,
2474,12238,M,,"Mus spretus Lataste, 1883",,,,,,C,D,ES6310001,2023,135,np,203,
2475,12239,I,,"Steropleurus squamiferus (Bolívar, 1907)",,,,,,P,B,ES6110003,2023,135,np,203,
2476,12247,I,,"Helicella stiparum (Rossmässler, 1854)",,,,,,P,B,ES6110008,2023,135,np,203,
2477,12254,R,,"Chalcides striatus (Cuvier, 1829)",,,,,,P,A,ES0000001,2023,135,np,203,
2478,12257,I,,"Boetersiella sturmi (Rosenhauer, 1856)",,,,,,P,B,ES6140006,2023,135,np,203,
2479,12283,M,,"Apodemus sylvaticus (Linnaeus, 1758)",,,,,,C,D,ES6310001,2023,135,np,203,
2480,12298,A,1213,Rana temporaria,,,3.0,10.0,grids1x1,P,V,ES5120027,2023,135,np,203,22.0
2481,12305,M,1333,Tadarida teniotis,,,1.0,1.0,grids1x1,P,IV,ES5130018,2023,135,np,203,22.0
2482,12320,R,,"Blanus tingitanus Busack, 1988",,,,,,R,B,ES6310001,2023,135,np,203,
2483,12336,B,A256,Anthus trivialis,,,400.0,600.0,i,C,C,ES2110024,2023,135,np,203,36.0
2484,12336,B,A256,Anthus trivialis,,,,,,C,,ES0000003,2023,135,r,62,
2485,12337,B,A316,Phylloscopus trochilus,,,,,,C,"A,C",ES0000200,2023,135,np,203,
2486,12337,B,A316,Phylloscopus trochilus,,,,,,C,,ES0000003,2023,135,c,202,
2487,12337,B,A316,Phylloscopus trochilus,,,,,,R,,ES0000364,2023,135,r,62,
2488,12341,I,,"Ptomaphagus troglodytes Blas & Vives, 1983",,,,,,P,"A,B",ES6140011,2023,135,np,203,
2489,12346,F,,"Salmo trutta Linnaeus, 1758",,,2.0,54.0,i,C,C,ES2110009,2023,135,np,203,36.0
2490,12350,I,,Unio tumidiformis,,,,,,R,,ES0000090,2023,135,p,201,
2491,12350,I,5382,Unio tumidiformis,,,,,,R,,ES0000407,2023,135,p,201,
2492,12351,R,,"Hemidactylus turcicus (Linnaeus, 1758)",,,,,,C,C,ES0000197,2023,135,np,203,
2493,12354,F,,Parachondrostoma turiense,,1.0,,,,,,ES4210001,2023,135,p,201,
2494,12356,B,A210,Streptopelia turtur,,,,,,C,,ES0000041,2023,135,r,62,
2495,12357,I,,Broscus uhagoni Bolívar 1912,,,,,,P,"A,B,D",ES4250010,2023,135,np,203,
2496,12358,I,,"Mylabris uhagonii Martínez Sáez, 1873",,,,,,V,"A,B",ES4110002,2023,135,np,203,
2497,12361,I,,"Onychogomphus uncatus (Charpentier, 1840)",,,,,,C,A,ES0000368,2023,135,np,203,
2498,12366,B,A352,Sturnus unicolor,,,1000.0,1800.0,i,,C,ES0000268,2023,135,np,203,36.0
2499,12368,B,A738,Delichon urbicum,,,1.0,5.0,p,,D,ES0000370,2023,135,np,203,34.0
2500,12368,B,A738,Delichon urbicum,,,,,,C,,ES0000003,2023,135,r,62,
2501,12373,I,,Baetica ustulata,,,,,,P,,ES6140004,2023,135,p,201,
2502,12376,F,,Squalius valentinus Doadrio & Carmona 2006,,,,,,C,B,ES2420128,2023,135,np,203,
2503,12379,I,,"Gnorimus variabilis (Linnaeus, 1758)",,,,,,R,A,ES0000116,2023,135,np,203,
2504,12380,I,,"Meloe variegatus Donovan, 1793",,,,,,R,A,ES4120095,2023,135,np,203,
2505,12385,R,,"Podarcis vaucheri (Boulenger, 1905)",,,,,,C,"C,D",ES6200045,2023,135,np,203,
2506,12389,P,,Hamatocaulis vernicosus,,,,610.0,area,R,,ES4110002,2023,135,p,201,9.0
2507,12393,F,5301,Cobitis vettonica,,,4.0,4.0,grids1x1,,,ES0000421,2023,135,p,201,22.0
2508,12397,I,,Limoniscus violaceus,,,,,,V,,ES0000067,2023,135,p,201,
2509,12402,R,5670,Hierophis viridiflavus,,,-1.0,,i,,"A,C,D,IV",ES0000137,2023,135,np,203,36.0
2510,12408,B,A287,Turdus viscivorus,,,9.0,9.0,grids1x1,,D,ES0000022,2023,135,np,203,22.0
2511,12408,B,A287,Turdus viscivorus,,,,,,C,,ES0000003,2023,135,p,201,
2512,12414,M,,"Sciurus vulgaris Linnaeus, 1758",,,,,,C,"C,D",ES0000090,2023,135,np,203,
2513,12415,B,A351,Sturnus vulgaris,,,11.0,50.0,i,,D,ES0000371,2023,135,np,203,36.0
2514,12415,B,A351,Sturnus vulgaris,,,,,,C,,ES0000004,2023,135,w,63,
2515,12416,I,,"Gomphus vulgatissimus (Linnaeus, 1758)",,,,,,P,D,ES2110006,2023,135,np,203,
2516,12419,M,,"Vulpes vulpes (Linnaeus, 1758)",,,,,,R,D,ES6310001,2023,135,np,203,
2517,12420,A,,"Pleurodeles waltl Michahelles, 1830",,,3.0,3.0,grids1x1,,D,ES5213054,2023,135,np,203,22.0
2518,12426,R,,"Trogonophis wiegmanni Kaup, 1830",,,,,,V,A,ES6320002,2023,135,np,203,
2519,12429,F,,Pseudochondrostoma willkommii,,,7.0,7.0,grids1x1,,,ES0000068,2023,135,p,201,22.0
2520,12429,F,6162,Pseudochondrostoma willkommii,,,15.0,15.0,grids1x1,,,ES0000328,2023,135,p,201,22.0
2521,12432,I,,"Agrotis yelai Fibiger, 1990",,,,,,V,"A,B",ES0000116,2023,135,np,203,
2522,12439,I,,"Agriades zullichi Hemming, 1933",,,,,,P,B,ES6140004,2023,135,np,203,
2523,13984,B,A063,Somateria mollissima,,,2.0,2.0,i,P,C,ES0000025,2023,135,np,203,36.0
2524,14020,B,,"Oceanites oceanicus (Kuhl, 1820)",,,321.0,1158.0,i,P,D,ES0000498,2023,135,np,203,36.0
2525,14057,B,A183,Larus fuscus,,,,,,C,,ES0000039,2023,135,c,202,
2526,14057,B,A183,Larus fuscus,,,,,,C,,ES0000039,2023,135,w,63,
2527,14099,I,,Pajaudina atlantica Logan 1988,,,,,,P,D,ES7020057,2023,135,np,203,
2528,14101,I,,"Gryphus vitreus (Born, 1778)",,,,,,C,D,ES90ATL01,2023,135,np,203,
2529,14143,I,,"Beania cylindrica (Hincks, 1886)",,,,,,C,D,ESZZ16002,2023,135,np,203,
2530,14152,I,,"Pentapora fascialis (Pallas, 1766)",,,1.0,,grids1x1,P,D,ES6110020,2023,135,np,203,22.0
2531,14186,I,,"Bugula neritina (Linnaeus, 1758)",,,,,,P,D,ES6120023,2023,135,np,203,
2532,14367,I,,"Chartella papyracea (Ellis & Solander, 1786)",,,,,,R,B,ES6310002,2023,135,np,203,
2533,14421,I,,"Fenestrulina barrosoi Álvarez, 1993",,,,,,R,D,ES6110015,2023,135,np,203,
2534,14439,I,,"Myriapora truncata (Pallas, 1766)",,,,,,C,B,ES6310002,2023,135,np,203,
2535,14450,I,,"Reteporella couchii (Hincks, 1878)",,,,,,P,D,ESZZ16001,2023,135,np,203,
2536,14520,I,,"Smittina cervicornis (Pallas, 1766)",,,,,,P,D,ESZZ16001,2023,135,np,203,
2537,14610,I,,"Disporella alboranensis Álvarez, 1992",,,,,,R,D,ES6110015,2023,135,np,203,
2538,14614,I,,"Disporella robusta Álvarez, 1992",,,,,,R,D,ES6110015,2023,135,np,203,
2539,15035,F,,Acipenser sturio,,1.0,,,,V,,ES0000024,2023,135,p,201,
2540,15041,F,,"Conger conger (Linnaeus, 1758)",,,,,,P,D,ESZZ12001,2023,135,np,203,
2541,15044,F,,"Pseudophichthys splendens (Lea, 1913)",,,,,,P,D,ESZZ12001,2023,135,np,203,
2542,15049,F,,"Gymnothorax bacalladoi Böhlke & Brito, 1987",,,,,,P,D,ES7020116,2023,135,np,203,
2543,15051,F,,"Gymnothorax miliaris (Kaup, 1856)",,,,,,C,D,ES7020057,2023,135,np,203,
2544,15061,F,,"Nettastoma melanurum Rafinesque, 1810",,,,,,P,D,ESZZ15002,2023,135,np,203,
2545,15064,F,,"Apterichtus anguiformis  (Peters, 1877)",,,,,,,D,ES0000083,2023,135,np,203,
2546,15065,F,,"Apterichtus caecus (Linnaeus, 1758)",,,,,,,D,ES0000083,2023,135,np,203,
2547,15077,F,,"Simenchelys parasitica (Gill, 1879)",,,,,,P,C,ESZZ15001,2023,135,np,203,
2548,15078,F,,"Synaphobranchus affinis Günther, 1877",,,,,,P,C,ESZZ15001,2023,135,np,203,
2549,15079,F,,"Synaphobranchus kaupii Johnson, 1862",,,,,,P,C,ESZZ15001,2023,135,np,203,
2550,15120,F,,"Synodus saurus (Linnaeus, 1758)",,,,,,P,C,ESZZ15002,2023,135,np,203,
2551,15131,F,,"Exocoetus volitans Linnaeus, 1758 ",,,,,,P,D,ES6120008,2023,135,np,203,
2552,15158,F,,"Sardina pilchardus (Walbaum, 1792)",,,,,,P,D,ESZZ16001,2023,135,np,203,
2553,15170,F,,"Micromesistius poutassou (Risso, 1827)",,,,,,C,D,ESZZ16011,2023,135,np,203,
2554,15181,F,,"Gaidropsarus granti (Regan, 1903)",,,,,,P,D,ESZZ12001,2023,135,np,203,
2555,15182,F,,"Gaidropsarus guttatus (Collett, 1890)",,,50.0,50.0,i,,"B,D",ES7010053,2023,135,np,203,36.0
2556,15183,F,,"Gaidropsarus macrophthalmus (Günther, 1867)",,,,,,P,D,ESZZ12001,2023,135,np,203,
2557,15185,F,,"Gaidropsarus vulgaris (Cloquet, 1824)",,,,,,,D,ES0000221,2023,135,np,203,
2558,15186,F,,"Molva macrophthalma (Rafinesque, 1810)",,,,,,P,D,ESZZ12003,2023,135,np,203,
2559,15188,F,,"Bathygadus favosus Goode & Bean, 1886",,,,,,P,D,ESZZ15002,2023,135,np,203,
2560,15189,F,,"Bathygadus melanobranchus Vaillant, 1888",,,,,,P,D,ESZZ15002,2023,135,np,203,
2561,15191,F,,"Coelorinchus caelorhincus (Risso, 1810)",,,,,,P,C,ESZZ15002,2023,135,np,203,
2562,15202,F,,"Gadomus arcuatus (Goode & Bean, 1886)",,,,,,P,D,ESZZ15002,2023,135,np,203,
2563,15205,F,,"Hymenocephalus gracilis (Gilbert & Hubbs, 1920)",,,,,,P,D,ESZZ15001,2023,135,np,203,
2564,15209,F,,"Nezumia aequalis (Günther, 1878)",,,,,,P,D,ESZZ12001,2023,135,np,203,
2565,15216,F,,"Merluccius merluccius (Linnaeus, 1758)",,,,,,C,D,ESZZ16011,2023,135,np,203,
2566,15217,F,,"Antimora rostrata (Günther, 1878)",,,,,,P,D,ESZZ12001,2023,135,np,203,
2567,15225,F,,"Lepidion guentheri (Giglioli, 1880)",,,,,,P,D,ESZZ15003,2023,135,np,203,
2568,15226,F,,"Lepidion lepidion (Risso, 1810)",,,,,,C,D,ES90ATL01,2023,135,np,203,
2569,15229,F,,"Phycis blennoides (Brünnich, 1768)",,,,,,P,D,ESZZ12002,2023,135,np,203,
2570,15230,F,,"Phycis phycis (Linnaeus, 1766)",,,,,,P,D,ESZZ16001,2023,135,np,203,
2571,15261,F,,"Chaunax pictus Lowe, 1846",,,,,,P,D,ESZZ12001,2023,135,np,203,
2572,15265,F,,"Linophryne coronata Parr, 1927",,,,,,P,D,ESZZ12001,2023,135,np,203,
2573,15267,F,,"Lophius budegassa Spinola, 1807",,,,,,C,D,ESZZ16003,2023,135,np,203,
2574,15339,F,,"Notoscopelus elongatus (Costa, 1844)",,,,,,V,"B,D",ESZZ12002,2023,135,np,203,
2575,15371,F,,"Benthocometes robustus (Goode & Bean, 1886)",,,,,,P,C,ESZZ15002,2023,135,np,203,
2576,15381,F,,"Alepocephalus rostratus Risso, 1820",,,,,,P,D,ESZZ12001,2023,135,np,203,
2577,15394,F,,"Argentina sphyraena Linnaeus, 1758",,,,,,P,D,ESZZ12003,2023,135,np,203,
2578,15416,F,,"Acanthurus monroviae Steindachner, 1876",,,,,,V,B,ES6310002,2023,135,np,203,
2579,15427,F,,"Blennius ocellaris Linnaeus, 1758",,,,,,P,D,ESZZ15001,2023,135,np,203,
2580,15449,F,,"Brama brama (Bonnaterre, 1788)",,,,,,C,C,ESZZ12002,2023,135,np,203,
2581,15454,F,,"Taractichthys longipinnis (Lowe, 1843)",,,,,,V,C,ESZZ12002,2023,135,np,203,
2582,15463,F,,"Capros aper (Linnaeus, 1758)",,,,,,P,D,ESZZ12003,2023,135,np,203,
2583,15466,F,,"Caranx crysos (Mitchill, 1815)",,,,,,P,C,ESZZ15002,2023,135,np,203,
2584,15481,F,,"Seriola dumerili (Risso, 1810)",,,,,,P,D,ESZZ16002,2023,135,np,203,
2585,15485,F,,"Trachurus mediterraneus (Steindachner, 1868)",,,,,,P,D,ESZZ16001,2023,135,np,203,
2586,15487,F,,"Trachurus trachurus (Linnaeus, 1758)",,,,,,C,D,ESZZ16003,2023,135,np,203,
2587,15494,F,,"Hyperoglyphe perciformis (Mitchill, 1818)",,,,,,P,C,ESZZ15002,2023,135,np,203,
2588,15497,F,,"Cepola macrophthalma (Linnaeus, 1758)",,,,,,P,D,ESZZ16001,2023,135,np,203,
